hdd_ssd_id,timestamp,price
20,1711260000000,149.99
20,1711432800000,84.0
20,1711519200000,149.99
20,1711692000000,149.99
20,1712210400000,84.0
20,1712383200000,84.0
20,1712469600000,149.99
20,1712556000000,84.0
20,1712728800000,149.99
20,1712815200000,149.99
20,1712988000000,84.0
20,1713333600000,84.0
20,1713506400000,149.99
20,1713592800000,84.0
20,1713679200000,149.99
20,1714024800000,84.0
20,1714370400000,149.99
20,1714456800000,84.0
20,1714543200000,149.99
20,1714629600000,84.0
20,1714716000000,149.99
20,1714888800000,84.0
20,1714975200000,149.99
20,1715234400000,84.0
21,1301378400000,117.99
21,1301464800000,194.99
21,1301551200000,117.99
